IMG;BENE_CULTURALE;TITOLO;SOGGETTO;TIPO_SCHEDA;CODICE_UNIVOCO;LOCALIZZAZIONE;CONTENITORE;DATAZIONE;AMBITO_CULTURALE;AUTORE;MATERIA_TECNICA;MISURE;CONDIZIONE_GIURIDICA;DATI_ANALITICI;ISCRIZIONE;NOTIZIE_STORICO-CRITICHE;ALTRA_LOCALIZZAZIONE;REPERIMENTO;ALTRE_ATTRIBUZIONI;COMMITTENZA;DATI_CATASTALI;GEOREFERENZIAZIONE;BIBLIOGRAFIA;DEFINIZIONE;DENOMINAZIONE;CLASSIFICAZIONE;REGIONE;PROVINCIA;COMUNE;LOCALITA;TOPONIMO;DIOCESI;INDIRIZZO;PROVVEDIMENTI_TUTELA;INVENTARIO;STIMA;RAPPORTO;ALTRI_CODICI;ENTE_SCHEDATORE;ENTE_COMPETENTE;AUTORI;ANNO_CREAZIONE;ANNO_MODIFICA;LAT;LON
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11707975_SA%20AN%2030829.jpg;"lekythos ariballica";"";"";"RA_2.00";"11 00008268";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. IV a.C. ; 399 a.C.  - 300 a.C. [analisi stilistica]";"produzione italiota(analisi stilistica)";"";"argilla depurata; a tornio veloce//sovraddipintura";"cm., alt. 8, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Bocchello imbutiforme su collo cilindrico sottile; ventre ovoide; ansa a nastro ingrossato impostata sul collo e sulla spalla; largo piede ad anello. Verniciati in nero il bocchello e la parte superiore dell' ansa. Decorazione in vernice nera con sovraddipinture bianche, su fondo risparmiato: su tutto il ventre: motivo a reticolo con punti bianchi negli intervalli.";"";"";"provenienza: AN, Sirolo";"";"";"";"";"";"Vighi R.(	1980)p.28, n.15";"lekythos ariballica";"";"lekythoi a reticolato";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Broccoli U.; Funzionario responsabile: Quiri P.Baldelli G.; Trascrizione per informatizzazione: Baldoni D. (1995); Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1975";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11707977_SA%20AN%2030830.jpg;"lekythos ariballica";"";"";"RA_2.00";"11 00008269";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. IV a.C. [analisi stilistica]";"produzione attica(bibliografia)";"";"argilla depurata; a tornio veloce//sovraddipintura";"cm., alt. 8, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Bocchello imbutiforme su collo cilindrico sottile; ventre ovoide; ansa a nastro ingrossato impostata sul collo e sulla spalla; largo piede ad anello. Verniciati in nero il bocchello e la parte superiore dell' ansa. Decorazione in vernice nera con sovraddipinture bianche, su fondo risparmiato: su tutto il ventre: motivo a reticolo con punti bianchi negli intervalli.";"";"";"provenienza: AN, Sirolo";"";"";"";"";"";"Vighi R.(	1980)p.28, n.15";"lekythos ariballica";"";"lekythoi a reticolato";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Broccoli U.; Funzionario responsabile: Quiri P.Baldelli G.; Trascrizione per informatizzazione: Baldoni D. (1995); Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1975";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11707789_SA%20AN%2026987.jpg;"lekane";"";"";"RA_2.00";"11 00005683";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. V a.C. ultimo quarto; 424 a.C.  - 400 a.C. [bibliografia]";"tardo stile libero(analisi stilistica)";"";"argilla depurata; a tornio veloce//sovraddipintura";"cm., alt. 9.1, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Labbro indistinto ad orlo arrotondato e rilevato all` interno per l` incastro del coperchio; vasca emisferica profonda; anse orizzontali a nastro con apofisi laterali a triangolo; basso piede a disco. Decorazione in vernice nera su fondo risparmiato, con sovraddipinture paonazze: Est.: sul labbro, fascia a baccellature ondulate; sotto le anse cerchielli concentrici paonazzi; sul fondo, intorno all' attacco del piede, raggiera; Int.: fascia ed anelli concentrici, con punto centrale.";"";"";"provenienza: AN, Sirolo";"";"";"";"";"";"Fabrini G.M.(	1984)p.92, n.108";"lekane";"";"ceramica attica a figure rosse";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Fabrini G.M.; Funzionario responsabile: Mercando L.Baldelli G.; Trascrizione per informatizzazione: Baldoni D. (1995); Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1974";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11708967_SA%20AN%20165703.jpg;"fibula a tre bottoni";"";"";"RA_2.00";"11 00071138";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; fusione";"cm., alt. 3.2, lungh. 7, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Arco fiancheggiato da riseghe. Terminazione della staffa rialzata e desinente a bottone profilato. Sulla staffa tre gruppi di tre linee parallele incise disposte a zig-zag.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Lollini D.(	1976)";"fibula a tre bottoni";"";"oggetti di ornamento";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11724945_SA%20AN%20169944.jpg;"schnabelkanne";"";"";"RA_2.00";"11 00071222";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. V a.C. primo quarto; 500 a.C.  - 475 a.C. [analisi stilistica]";"fase Piceno IV B(analisi stilistica)";"";"impasto semidepurato; levigatura";"cm., alt. 27.3, diam. 12, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Corpo cilindrico rastremato, spalla tesa, bocca trilobata con lungo becco rialzato. Ansa verticale a bastoncello.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Bouloumié B.(	1973)";"schnabelkanne";"";"impasto bruno sottile";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11708963_SA%20AN%20165753.jpg;"fibula a tre bottoni";"";"";"RA_2.00";"11 00071136";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; fusione";"cm., alt. 3.2, lungh. 7.1, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Arco fiancheggiato da riseghe. Terminazione della staffa rialzata e desinente a bottone profilato. Sulla staffa tre gruppi di tre linee parallele incise disposte a zig-zag.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Lollini D.(	1976)";"fibula a tre bottoni";"";"oggetti di ornamento";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11708976_SA%20AN%20165542.jpg;"spiedo";"";"";"RA_2.00";"11 00071142";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"ferro; fusione";"cm., lungh. 80, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Verga a sezione circolare; testa a tondello.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Vighi R.(	1974)p. 14";"spiedo";"";"utensili";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11708954_SA%20AN%20165664.jpg;"bulla";"";"";"RA_2.00";"11 00071132";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; laminatura";"cm., diam. 3.6, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Due valve convesse discoidali dal bordo appiattito unite al centro da un chiodino in ferro. Appiccagnolo a tubetto formato da un ripiegamento della lamina. Due anelli di sospensione.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Lollini D.(	1985)";"bulla";"";"oggetti di ornamento";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11708982_SA%20AN%20165563.jpg;"puntale (sauroter)";"";"";"RA_2.00";"11 00071145";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"ferro; laminatura";"cm., diam. 2.7, lungh. 7.5, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Forma cilindrica cava con una estremità leggermente ingrossata.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"";"puntale (sauroter)";"";"armi";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11708970_SA%20AN%20165554.jpg;"pugnale con fodero";"";"";"RA_2.00";"11 00071139";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"ferro; fusione";"cm., largh. 5.5, lungh. 45, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Elsa a tre antenne. Fodero in ferro fenestrato.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Vighi R.(	1974)p. 14";"pugnale con fodero";"";"armi";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11708947_SA%20AN%20165605.jpg;"coppetta su alto piede";"";"";"RA_2.00";"11 00071129";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"argilla depurata; verniciatura";"cm., alt. 8, diam. 11.8, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Labbro estroflesso obliquo esternamente, vasca emisferica con coppia di forellini sotto l' orlo. Decorazione a vernice rossa: piede verniciato, sotto l' orlo fascetta orizzontale. All' interno della vasca fascette concentriche e tondo centrale.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Nuove scoperte(	1972)p. 25, n. 9";"coppetta su alto piede";"";"ceramica etrusco corinzia";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11708958_SA%20AN%20165693.jpg;"fibula a tre bottoni";"";"";"RA_2.00";"11 00071134";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; fusione";"cm., alt. 5.3, lungh. 12.6, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Grossi bottoni discoidali; arco fiancheggiato da riseghe. Terminazione della staffa a costolature e bottone. Decorazione ad incisione: sulla staffa gruppi di linee parallele disposte a zig-zag.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"";"fibula a tre bottoni";"";"oggetti di ornamento";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11708965_SA%20AN%20165719.jpg;"fibula a tre bottoni";"";"";"RA_2.00";"11 00071137";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; fusione";"cm., alt. 3.2, lungh. 7, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Arco fiancheggiato da riseghe. Terminazione della staffa rialzata e desinente a bottone profilato. Sulla staffa tre gruppi di tre linee parallele incise disposte a zig-zag.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Lollini D.(	1976)";"fibula a tre bottoni";"";"oggetti di ornamento";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11708952_SA%20AN%20165679.jpg;"pettorale";"";"";"RA_2.00";"11 00071131";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; fusione//laminatura";"cm., alt. 14, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Fibula con grosso anello di sospensione, cui sono collegate tre catenelle che sostengono inferiormente tre bulle a due valve discoidali convesse unite ai bordi e con appiccagnolo rettangolare forato.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Lollini D.(	1976)";"pettorale";"";"oggetti di ornamento";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11708956_SA%20AN%20165663.jpg;"fibula, Tipo Toffoli";"";"";"RA_2.00";"11 00071133";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; fusione";"cm., alt. 2.2, lungh. 5.3, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Arco semplice ingrossato. Appendice terminale della staffa a bottone globulare rialzato.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Lollini D.(	1976)";"fibula, Tipo Toffoli";"";"oggetti di ornamento";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11708972_SA%20AN%20165550.jpg;"spiedo";"";"";"RA_2.00";"11 00071140";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"ferro; fusione";"cm., lungh. 91, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Verga a sezione circolare; testa(?).";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Vighi R.(	1974)p. 14";"spiedo";"";"utensili";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11708978_SA%20AN%20165544.jpg;"spiedo";"";"";"RA_2.00";"11 00071143";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"ferro; fusione";"cm., lungh. 82, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Verga a sezione circolare (?).";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Vighi R.(	1974)p. 14";"spiedo";"";"utensili";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11708961_SA%20AN%20165723.jpg;"fibula a tre bottoni";"";"";"RA_2.00";"11 00071135";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; fusione";"cm., alt. 5, lungh. 12.6, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Arco fiancheggiato da risega. Bottoni profilati con terminazione appiattita. Terminazione della staffa a prolungamento obliquo scanalato con bottone alla sommità.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Lollini D.(	1976)";"fibula a tre bottoni";"";"oggetti di ornamento";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11708950_SA%20AN%20165661.jpg;"pettorale";"";"";"RA_2.00";"11 00071130";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo//cipree; fusione";"cm., alt. 17.5, largh. 5, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Fibula tipo Tozzoli, alla quale, tramite anello di sospensione, sono collegate tre asticciuole a tortiglione con terminazione a spirale, che sostengono ciascuna una piccola ciprea.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Vighi R.(	1974)p. 15";"pettorale";"";"oggetti di ornamento";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11708866_SA%20AN%20165517.jpg;"kantharos";"";"";"RA_2.00";"11 00071089";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [contesto]";"fase Piceno IV A(analisi stilistica)";"";"bucchero; levigatura";"cm., alt. 14.5, diam. 16.5, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Vasca carenata con alto labbro svasato; anse a nastro ingrossato con terminazione superiore a corna di ariete. Basso piede troncoconico.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"";"kantharos";"";"bucchero";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11708980_SA%20AN%20165553.jpg;"puntale (sauroter)";"";"";"RA_2.00";"11 00071144";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"ferro; laminatura";"cm., diam. 2.2, lungh. 14, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Elemento cilindrico cavo chiuso ad una estremità.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"";"puntale (sauroter)";"";"armi";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11708984_SA%20AN%20165562.jpg;"puntale (sauroter)";"";"";"RA_2.00";"11 00071146";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"ferro; laminatura";"cm., diam. 2.1, lungh. 7.1, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Elemento cilindrico cavo chiuso ad una estremità.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"";"puntale (sauroter)";"";"armi";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11708974_SA%20AN%20165545.jpg;"spiedo";"";"";"RA_2.00";"11 00071141";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"ferro; fusione";"cm., lungh. 93.5, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Verga a sezione circolare; testa a tondello(?).";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Vighi R.(	1974)p. 14";"spiedo";"";"utensili";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1019086/ICCD10877471_SA%20AN%20156028.jpg;"torso di statua";"";"Artemide";"RA_2.00";"11 00064807";"MC, Pollenza, PollenzaVia Roma 32";"palazzo, comunale, Palazzo Cardinale Cento, Via Roma 32, Museo di Memorie Patrie Pollentine";"sec. II d.C. ; 100 d.C. (ca.)  - 199 d.C. (ca.) [bibliografia]";"età adrianeo-antonina(bibliografia)";"";"marmo bianco; scalpellatura e a trapano e a tutto tondo";"cm, alt. 55, largh. 28, ";"proprietà Ente locale, Comune di Pollenza";"Raffigurata in posizione di riposo, con la gamba sinistra piegata e leggermente avanzata, vestita di chitone e coperta da un mantello di pelle ferina (nebris), che passa sopra la spalla destra, stretto da una cinghia dalla quale parte un balteo desinente ugualmente sulla spalla destra. Sul torso è stata ricollegata una testa molto rovinata con acconciatura a melone.";"";"";"reperimento: MC, Pollenza, c. da Moglie";"";"";"";"";"";"Perna R.(	2005)pp. 206-207, n. 110";"torso di statua";"";"scultura";"";"MC";"Pollenza";"Pollenza";"";"";"Via Roma 32";"";"";"";"";"";"R11";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Percossi E.; Trascrizione per informatizzazione: Pignocchi G. (1995); Aggiornamento-revisione: Pignocchi G. (2004); ";"1994";"2004";43.262236;13.353940
